CustomerID,Gender,Age,Annual_Income_k,Spending_Score
29766,Female,40,129.55,2.57
48969,Male,41,117.74,72.46
11543,Female,23,34.31,20.7
26463,Female,45,79.8,4.09
17008,Female,29,18.37,89.48
8010,Male,33,26.31,30.17
31542,Female,49,83.18,35.84
42000,Male,42,88.87,92.6
49866,Female,35,99.07,89.91
30414,Male,40,93.44,11.16
19465,Female,25,31.39,73.1
37764,Male,38,117.28,84.77
49337,Female,37,81.36,62.64
22516,Male,20,15.5,82.84
14440,Male,25,25.85,71.36
17166,Male,27,21.94,78.4
20055,Male,25,25.58,60.43
24155,Male,22,35.6,69.0
30286,Female,57,103.99,17.26
33869,Female,67,126.31,4.61
26708,Female,42,70.11,32.02
4577,Male,33,37.79,11.82
3236,Male,31,33.1,36.31
20570,Male,20,32.55,90.5
42613,Male,25,120.81,76.24
4723,Male,21,34.92,8.49
28585,Female,61,96.71,3.9
20623,Male,18,36.99,89.24
42206,Female,48,98.86,71.54
38035,Male,35,76.16,88.96
7033,Male,23,37.18,17.1
38620,Male,46,72.2,66.71
330,Male,33,31.46,34.17
41370,Male,36,121.53,74.21
37291,Female,38,124.85,17.02
44146,Male,43,95.15,96.22
33618,Female,36,96.87,25.57
33127,Female,53,111.68,20.86
25118,Female,64,81.03,31.62
7400,Female,34,34.98,3.44
18595,Female,26,25.78,60.09
29251,Male,41,129.24,6.7
19587,Male,19,19.44,97.55
5608,Female,19,20.37,24.03
48708,Female,29,83.37,95.72
3149,Male,20,24.68,24.41
34053,Male,66,94.07,10.06
8607,Male,23,29.58,23.5
19978,Male,23,24.0,88.86
49706,Male,32,124.2,80.15
25464,Male,49,88.75,34.61
210,Female,20,19.11,32.77
3272,Female,31,16.28,38.22
37486,Female,42,101.78,38.27
1005,Female,25,29.85,28.4
19744,Male,27,32.45,94.05
45195,Female,37,127.68,97.74
13519,Male,21,18.96,98.1
10533,Female,20,38.86,6.04
27458,Female,47,91.42,38.97
28761,Female,40,72.5,5.08
11526,Female,28,27.41,24.52
45214,Male,49,74.57,78.48
31825,Male,52,74.34,6.86
6213,Female,26,18.05,22.17
42374,Female,34,122.36,76.06
36311,Female,48,130.97,8.07
4103,Female,24,25.83,18.9
33022,Female,51,80.82,37.63
44038,Female,47,75.96,95.59
49888,Female,42,79.63,93.5
9341,Male,28,23.57,26.15
18527,Female,27,36.43,94.47
42867,Female,36,96.74,98.17
6404,Male,25,32.15,29.01
12044,Female,26,31.94,21.43
7633,Female,21,21.76,26.88
1729,Male,20,16.24,24.37
18056,Male,24,20.8,95.32
1869,Male,23,34.91,22.34
41860,Male,49,80.03,95.48
14678,Male,29,33.14,83.85
31477,Male,64,123.8,10.28
11442,Male,19,37.55,23.19
1972,Female,20,32.74,19.81
47628,Female,39,82.41,97.93
20068,Male,27,30.27,84.13
15589,Male,18,32.0,75.68
695,Female,28,22.78,27.41
22114,Male,27,33.72,75.68
12048,Male,24,17.54,20.96
25738,Male,62,132.54,38.99
17974,Female,20,15.13,69.97
37821,Female,36,135.77,84.31
35053,Male,67,82.29,27.23
43365,Female,43,74.43,77.55
32350,Female,50,79.84,18.95
25575,Female,41,108.75,32.47
35863,Female,61,128.84,36.99
34446,Male,38,109.41,8.3
2115,Male,34,16.01,36.64
3630,Female,34,27.37,13.13
18658,Male,22,33.28,75.99
27704,Female,66,86.02,6.76
49390,Male,49,94.72,75.37
11293,Male,23,21.65,14.57
37810,Male,39,79.42,76.8
40962,Female,26,121.69,67.52
36332,Male,69,113.17,23.82
40738,Male,35,112.38,62.08
19670,Male,19,34.54,76.95
29049,Female,47,96.1,6.96
39081,Female,33,96.68,73.66
26373,Female,67,73.14,32.93
27917,Female,56,77.42,13.74
42142,Male,27,71.02,98.1
17041,Female,27,38.78,74.36
39453,Male,41,77.6,77.66
47310,Male,35,125.39,84.3
46781,Male,26,81.84,98.47
46975,Female,34,134.35,72.44
2485,Female,27,36.98,20.02
46772,Female,30,121.25,63.64
28073,Male,51,78.28,8.16
44326,Female,49,94.31,94.1
38736,Female,33,86.09,70.76
38911,Female,34,88.6,98.76
29456,Male,64,125.83,7.05
25746,Female,67,88.49,33.35
3410,Male,34,15.14,39.69
21160,Female,26,21.18,73.77
45557,Female,26,84.41,68.03
10746,Male,29,36.01,34.65
7193,Female,18,19.99,11.48
26618,Male,38,78.09,14.74
387,Female,32,21.44,19.04
33928,Male,66,88.96,31.88
14675,Male,25,20.06,82.89
15186,Male,20,38.35,83.19
37553,Male,39,70.94,94.82
7954,Female,20,28.02,15.45
47625,Female,26,98.11,69.55
8119,Male,24,20.62,24.08
4300,Female,34,25.37,5.84
40561,Female,39,72.11,60.51
24784,Male,21,27.85,83.8
12077,Female,26,28.53,22.06
20473,Male,24,36.69,60.9
11180,Female,31,31.87,8.23
37137,Male,64,110.77,35.97
5915,Female,30,17.83,15.1
46274,Male,39,85.98,93.09
38166,Male,47,88.85,95.83
35477,Male,38,86.05,39.5
16481,Female,28,31.21,63.21
28084,Male,67,109.16,18.17
3131,Male,30,33.06,29.16
8016,Female,32,29.56,36.57
27051,Female,45,93.5,23.77
6781,Male,21,29.45,11.38
6619,Male,25,19.12,22.18
35396,Male,62,110.38,17.37
20158,Female,23,18.17,66.34
10560,Male,27,18.3,36.62
35008,Male,39,134.25,25.35
20048,Female,19,17.78,89.49
27658,Female,46,120.7,7.46
33313,Male,38,136.18,19.05
9400,Female,33,18.25,37.36
11220,Female,23,20.9,30.95
43521,Female,39,91.86,85.1
35158,Female,63,108.22,28.89
37030,Male,59,119.27,28.25
9785,Female,21,23.18,17.49
33823,Female,57,72.59,12.84
20257,Male,19,27.92,88.07
27207,Female,69,127.96,1.53
29733,Male,35,85.09,12.39
16227,Female,26,35.76,92.81
49921,Female,29,114.29,93.32
5592,Female,32,35.73,38.1
46263,Male,31,78.62,80.16
49830,Male,40,112.12,64.77
19286,Male,27,34.12,78.97
37037,Female,55,89.29,30.74
14747,Male,21,33.5,83.09
49769,Male,38,86.44,75.72
633,Male,18,36.86,1.01
43441,Male,44,114.49,95.82
4536,Female,26,19.94,32.95
29850,Female,44,125.65,9.33
22354,Female,28,18.83,96.69
12675,Male,23,15.71,77.98
35166,Male,64,115.48,38.59
31206,Female,48,116.71,13.4
36953,Female,64,119.85,13.23
25468,Male,40,124.84,25.27
2577,Female,31,35.13,1.76
35142,Female,57,106.78,2.54
1757,Male,23,26.44,30.62
47013,Female,26,124.36,79.98
45225,Male,49,92.93,71.75
44322,Female,44,81.46,98.0
43886,Male,26,74.17,77.77
37139,Male,44,102.09,27.84
45636,Female,44,134.63,96.51
49738,Male,31,130.57,94.44
22025,Female,28,35.05,60.46
11237,Female,26,24.44,20.17
25386,Male,57,115.14,22.58
25672,Male,42,104.42,11.72
35284,Female,57,119.37,27.89
27008,Female,63,100.28,11.75
37031,Female,42,86.26,29.98
43596,Male,45,70.5,68.24
9664,Female,32,22.7,25.41
16800,Female,29,17.86,98.62
15151,Female,24,39.03,70.49
38547,Female,30,130.78,75.59
23573,Male,28,28.81,72.64
40932,Male,39,81.26,63.4
36464,Male,66,85.75,4.51
17095,Female,23,39.62,72.26
898,Female,30,17.28,8.77
11721,Male,28,23.24,22.74
37272,Male,64,72.56,37.82
38642,Female,39,114.88,64.51
47147,Female,33,83.43,79.62
25826,Female,40,111.3,35.53
44087,Male,31,83.46,94.48
34264,Male,57,84.47,1.79
41503,Male,45,110.89,75.0
691,Male,21,24.82,21.51
36860,Female,44,92.12,19.85
44950,Female,36,122.71,61.23
35657,Male,65,76.06,22.15
40015,Female,46,126.62,93.49
37697,Female,48,75.53,61.02
19518,Male,20,29.62,81.08
5207,Male,24,28.49,8.14
47645,Male,38,80.59,65.25
17791,Male,25,20.16,71.2
36088,Female,40,108.41,33.52
3575,Female,18,23.89,11.98
917,Female,24,33.01,33.23
16912,Male,20,15.51,72.0
22728,Male,20,34.49,78.23
43783,Female,32,110.39,62.7
23040,Male,26,30.63,76.39
31286,Male,53,70.28,7.59
19204,Female,27,16.44,64.95
11137,Female,22,15.23,28.4
45296,Female,39,111.59,97.86
48761,Male,48,72.86,98.61
29893,Female,67,123.85,12.38
39033,Male,34,122.0,93.83
19397,Female,29,16.88,67.65
33698,Female,36,110.45,16.2
12420,Male,19,39.28,31.1
4020,Male,25,16.2,28.69
27080,Male,50,80.32,32.7
24189,Male,23,23.94,90.54
22492,Male,27,31.58,89.22
27589,Female,68,103.27,2.6
15457,Female,26,28.76,98.24
17159,Male,21,30.11,61.59
43661,Male,32,123.3,79.32
18016,Female,20,32.38,62.18
39198,Female,38,120.97,96.19
6807,Female,33,21.56,18.9
31213,Female,41,71.38,39.4
35519,Male,41,117.85,14.42
45045,Female,38,86.88,71.76
16451,Male,27,30.96,85.69
23672,Male,21,23.98,87.49
30277,Female,56,74.42,38.9
39160,Male,30,91.49,94.42
26509,Male,51,92.03,38.85
25568,Male,66,136.33,25.28
30317,Female,69,99.93,26.53
599,Female,25,36.95,35.3
20947,Female,19,38.56,93.95
4002,Female,25,26.41,21.71
49241,Male,37,70.41,80.68
42854,Female,41,116.75,97.46
42338,Male,39,135.71,62.68
38441,Male,41,96.11,78.94
38986,Male,27,82.52,86.46
41531,Male,38,110.91,71.77
15472,Male,19,35.09,89.62
37849,Male,45,122.91,96.26
36944,Female,43,87.49,15.95
42431,Male,37,100.14,69.86
42485,Male,47,80.48,63.67
11037,Female,25,21.3,18.47
11937,Male,22,35.89,2.54
39937,Male,31,127.01,87.58
34215,Male,36,130.24,1.66
11110,Male,19,27.85,9.76
42484,Female,34,89.51,70.82
9612,Male,25,30.11,39.76
29670,Female,65,91.23,17.73
20813,Female,27,38.26,85.78
43412,Female,48,134.08,88.95
14380,Female,19,24.8,60.13
2838,Male,27,22.62,11.0
41844,Male,43,70.31,84.83
20142,Female,19,36.55,85.0
3219,Male,22,17.87,38.31
28150,Male,37,96.56,12.44
11325,Male,24,22.79,32.82
26356,Female,39,131.46,9.75
22332,Female,26,26.81,71.05
43679,Male,44,74.1,90.4
11531,Male,21,34.89,2.32
4696,Male,23,29.37,8.0
42551,Male,49,74.68,95.21
23779,Female,19,34.31,69.08
5242,Female,18,15.89,38.08
11546,Male,28,36.4,26.23
12501,Male,20,23.47,70.84
7339,Female,21,20.69,1.35
7397,Female,28,25.71,3.89
39575,Male,49,71.48,76.35
49388,Male,41,81.46,96.37
25429,Female,66,120.96,30.94
4483,Female,25,32.18,20.44
47948,Female,33,135.71,75.31
47520,Male,30,77.15,69.04
30961,Female,63,80.49,25.87
37252,Female,60,113.47,1.21
43808,Male,40,117.68,61.85
9181,Male,28,34.48,34.99
13412,Female,22,39.25,73.24
47486,Female,30,73.49,81.8
11907,Male,32,20.36,38.87
37377,Female,63,115.03,10.14
27116,Female,68,113.2,34.63
18618,Female,26,35.21,97.42
18723,Male,28,39.77,83.26
44168,Female,46,126.64,65.92
17431,Male,18,39.53,65.43
45987,Female,43,109.03,78.79
42095,Female,43,101.82,95.12
47940,Male,44,80.07,81.68
15121,Male,29,36.96,67.28
12879,Female,27,34.63,80.06
9476,Female,29,32.19,19.08
1075,Female,27,37.62,26.25
14261,Female,27,26.62,95.55
41717,Male,35,77.91,88.36
26856,Female,59,96.92,9.22
33546,Female,36,91.96,1.04
47417,Female,35,115.16,62.2
45762,Male,31,105.33,75.39
26225,Male,47,135.51,18.67
43719,Female,40,70.91,94.61
9387,Female,24,20.05,34.92
43557,Female,39,91.57,64.45
26881,Male,60,78.82,39.63
40663,Male,29,82.74,91.42
12599,Male,28,15.16,85.81
6084,Female,25,30.6,10.32
25690,Male,47,133.44,33.15
40788,Male,41,70.87,76.62
38659,Female,40,103.18,72.58
44956,Female,47,109.2,97.33
9188,Female,34,21.25,34.8
38774,Male,48,74.82,92.5
566,Female,33,19.46,27.75
20503,Male,25,22.38,84.76
5900,Male,22,17.86,24.46
43797,Male,26,109.87,74.41
31569,Female,48,91.59,36.62
13874,Male,18,35.17,61.74
841,Male,32,19.78,13.09
36657,Female,63,128.74,38.52
9835,Male,24,29.35,22.64
43757,Male,38,81.06,93.04
43994,Female,30,73.48,79.11
32531,Female,69,79.17,38.77
25040,Male,51,95.19,30.52
35435,Male,63,78.3,28.66
26549,Male,43,124.94,25.47
40376,Male,44,114.06,63.15
12335,Male,32,22.64,16.8
44320,Female,39,99.13,60.57
9342,Male,27,26.11,16.78
12976,Female,24,26.14,63.03
36861,Female,66,96.06,15.41
31616,Male,50,133.96,14.04
766,Male,29,15.07,34.5
47793,Male,33,86.22,68.14
41579,Female,35,136.26,71.99
41266,Male,34,112.74,98.39
46163,Male,42,121.62,97.9
47893,Female,43,111.35,80.08
37634,Male,43,83.61,81.25
43807,Female,48,127.76,80.89
2621,Female,30,38.26,15.22
43318,Female,38,98.88,65.74
42265,Male,32,132.63,89.21
39478,Male,33,104.46,83.52
35795,Female,43,128.79,35.18
17289,Male,24,35.56,89.99
36871,Male,52,90.77,26.9
17683,Male,26,15.95,76.13
20126,Male,28,21.1,74.03
15832,Female,24,15.37,73.62
34791,Female,66,72.9,30.89
18233,Female,21,28.63,80.66
9386,Female,20,19.97,37.61
35454,Female,36,117.54,24.71
46937,Male,26,107.87,63.94
32840,Male,53,104.38,26.79
33794,Male,38,95.92,18.42
12752,Female,24,17.9,75.33
25789,Female,61,84.22,36.65
25035,Female,50,110.4,12.84
30345,Male,57,99.5,28.82
30653,Female,43,78.75,31.88
13909,Female,28,19.37,92.8
33958,Male,50,95.94,1.31
23208,Male,24,21.85,85.11
44831,Male,34,96.93,75.13
26021,Male,56,121.35,31.21
31588,Female,67,118.38,13.15
3500,Female,18,17.82,17.82
47561,Male,43,107.69,61.05
41275,Male,35,88.23,85.93
35478,Female,69,91.46,19.06
19117,Female,20,29.68,97.15
20602,Female,23,23.03,96.9
4243,Male,33,37.96,34.47
20345,Female,20,34.85,68.33
45882,Female,36,115.49,64.03
1360,Female,23,33.32,35.17
12932,Male,24,18.45,73.26
31534,Female,68,125.58,26.73
26149,Male,66,87.42,11.16
17264,Female,22,19.79,61.89
34347,Female,69,81.51,24.94
23958,Female,25,17.63,67.67
1510,Female,33,28.4,28.98
12781,Male,29,32.56,96.31
36881,Female,57,129.64,4.85
43335,Female,43,98.76,88.94
1846,Female,34,39.77,11.84
27940,Male,65,124.97,34.54
12244,Male,27,19.42,26.1
7839,Male,18,35.34,4.66
6964,Female,18,30.21,36.06
27611,Male,44,97.62,39.49
46461,Female,36,72.9,92.3
29319,Male,47,120.89,25.04
13770,Female,23,25.58,60.38
15701,Male,21,29.37,80.2
20285,Male,19,19.3,87.42
12003,Male,28,29.66,39.53
4333,Female,28,28.65,33.83
29673,Male,53,79.26,28.09
14368,Male,25,34.01,82.21
11679,Female,27,28.35,28.12
41417,Female,49,134.74,82.21
10252,Female,25,19.86,28.08
25819,Male,57,70.17,38.9
36383,Male,45,91.87,34.19
29370,Female,52,71.97,14.09
2109,Male,26,27.6,22.25
12502,Male,25,33.69,60.36
10779,Male,23,33.1,20.55
28467,Female,67,132.99,1.7
7774,Male,19,39.84,7.45
40616,Female,40,83.28,94.8
3645,Male,22,29.38,29.79
30172,Male,56,99.05,28.38
38092,Male,35,72.31,68.0
11352,Female,27,35.02,11.0
36952,Female,46,114.68,33.95
45515,Female,33,90.66,90.66
48206,Male,37,75.81,63.71
48504,Female,47,128.67,76.91
43283,Female,42,98.6,61.48
637,Female,31,37.95,11.92
8984,Male,19,39.22,10.06
16631,Female,23,29.54,91.97
22667,Female,19,29.88,78.79
4513,Male,32,31.51,5.46
1194,Female,19,22.96,35.88
32814,Female,51,114.56,4.39
17361,Female,23,27.23,82.22
32306,Male,55,98.09,29.79
42744,Male,27,127.71,79.4
13867,Female,19,22.27,63.56
6787,Female,23,17.78,33.87
2964,Male,18,15.42,15.23
21948,Female,22,16.04,66.41
9777,Male,28,15.0,13.69
22077,Female,28,36.48,85.62
4516,Male,27,17.11,2.73
9582,Female,19,27.39,27.11
14268,Female,24,31.99,82.23
3217,Male,22,25.59,7.73
34744,Female,58,86.5,34.47
37298,Female,61,128.49,36.7
2461,Male,29,25.61,7.11
32747,Female,42,104.31,39.25
18067,Male,22,33.89,63.9
39658,Female,41,136.57,96.62
33258,Female,44,112.25,11.21
33440,Female,42,114.28,11.38
40222,Female,31,122.04,69.05
41529,Female,33,122.74,84.68
26624,Female,64,132.67,14.56
30789,Female,47,135.85,5.37
43818,Male,26,136.21,95.48
4152,Male,26,34.75,26.72
433,Female,31,30.49,19.08
5168,Male,31,39.16,14.32
23985,Male,24,21.64,85.77
34601,Male,43,122.77,34.14
26017,Male,64,133.78,36.34
47745,Male,44,124.61,65.92
12698,Male,22,27.31,97.13
38,Female,26,27.12,28.01
32545,Female,69,85.06,18.7
33025,Male,69,116.08,33.95
32141,Female,69,76.74,6.77
20373,Female,22,30.17,75.01
47076,Female,38,80.3,72.68
40678,Male,37,129.89,72.51
37362,Male,53,75.61,26.52
714,Male,34,32.77,36.37
560,Female,34,30.91,6.81
48130,Male,36,123.41,72.99
37090,Male,51,79.17,39.95
35104,Male,52,73.93,2.68
13092,Male,19,35.26,78.77
37306,Female,58,95.15,6.65
12613,Male,20,19.69,87.26
46804,Female,40,75.88,63.17
6132,Female,26,32.9,2.99
25458,Female,45,134.2,22.27
39771,Male,45,93.04,95.26
30383,Female,65,99.71,3.07
13093,Male,27,35.24,77.76
32543,Female,41,127.19,35.37
26326,Male,57,73.7,21.7
20685,Female,22,26.67,81.96
40228,Male,28,108.24,76.51
18891,Female,21,19.46,78.4
24715,Female,23,28.99,63.21
28813,Female,44,118.3,12.38
18965,Male,23,24.96,96.36
24816,Female,25,37.05,83.1
13018,Male,24,25.36,92.9
13880,Male,22,17.76,74.0
3748,Female,25,36.27,3.99
11601,Male,27,20.81,35.92
1598,Male,30,16.23,11.04
44293,Female,32,126.93,88.6
20875,Female,20,25.91,76.98
30678,Male,44,99.37,21.08
40122,Female,38,86.73,71.11
14081,Male,23,33.7,65.99
24313,Female,26,33.96,73.54
9373,Female,30,15.58,7.75
49481,Male,35,112.21,86.93
22392,Male,19,24.91,94.23
4303,Female,27,32.16,2.33
35775,Male,52,86.67,31.12
22695,Female,27,18.74,93.09
45123,Male,34,113.01,65.51
13286,Male,20,16.49,74.13
48904,Male,39,73.37,65.6
28440,Male,42,136.9,11.87
7524,Male,20,35.91,13.67
38599,Male,43,98.4,94.06
48799,Female,45,110.45,68.87
42041,Female,40,71.8,74.7
1560,Female,23,34.1,21.05
13314,Male,22,37.55,68.87
13529,Male,25,35.08,67.74
25018,Male,58,127.53,3.57
19318,Female,29,36.84,93.73
7929,Male,31,28.35,36.72
2108,Female,30,18.51,25.28
30364,Female,51,126.09,14.35
31263,Male,57,106.86,9.09
42136,Male,27,76.52,73.46
38217,Female,25,103.97,78.33
19466,Female,26,17.05,96.35
47452,Female,47,99.35,73.83
30625,Female,63,135.33,13.88
10448,Male,19,17.97,38.83
12562,Male,22,28.79,66.1
15864,Female,28,28.42,76.24
13937,Male,22,38.5,91.13
7940,Female,31,29.72,6.6
16106,Male,23,24.01,79.2
44151,Male,40,73.51,85.27
19798,Male,23,29.74,65.88
40120,Male,41,126.01,63.93
42888,Female,27,96.86,81.26
17291,Male,22,31.04,66.2
46188,Female,44,122.41,94.04
761,Male,30,19.57,11.86
19503,Female,23,25.1,98.64
33755,Male,48,103.85,9.62
26868,Female,46,104.53,7.06
33093,Male,39,91.43,35.27
30564,Female,49,91.38,37.69
17065,Female,24,33.31,86.42
35366,Male,56,127.86,3.35
16680,Female,28,34.88,63.15
30713,Female,62,118.82,8.02
30178,Female,42,93.27,39.6
11736,Female,31,30.95,3.8
1786,Female,23,34.57,37.56
4383,Male,29,27.25,17.78
21703,Male,27,26.92,90.5
44723,Female,29,94.15,76.74
9477,Male,34,24.95,6.88
4894,Female,34,39.16,15.16
22118,Female,23,33.79,75.19
12647,Male,20,25.44,64.42
15322,Female,25,22.04,70.66
43781,Male,37,121.51,60.86
29481,Male,57,91.92,30.41
22212,Female,19,28.98,95.9
15235,Male,22,39.95,97.23
17255,Female,24,19.52,66.58
7408,Female,23,24.58,4.97
21693,Female,20,31.68,89.36
18102,Female,21,38.35,71.89
2649,Male,25,21.77,12.14
2587,Male,22,38.27,10.58
25288,Female,45,81.79,36.61
29382,Male,35,130.53,18.4
19545,Female,19,34.71,75.61
11010,Female,26,25.85,21.69
35951,Male,64,98.63,7.32
31043,Male,56,121.79,31.78
11673,Female,25,38.1,25.02
37572,Female,41,125.21,95.51
4219,Female,23,17.24,29.62
38461,Male,33,72.85,69.19
9796,Male,24,16.79,21.36
30698,Male,35,97.03,12.35
31076,Female,61,72.1,27.61
12780,Male,28,33.08,77.4
27000,Male,45,84.71,32.84
9372,Female,33,35.53,19.31
20141,Male,25,18.78,83.8
7379,Male,28,30.52,16.69
48046,Male,47,104.2,84.54
1755,Female,33,28.79,14.91
149,Male,18,15.34,3.94
25363,Male,59,132.48,10.48
45667,Male,48,78.17,87.99
38141,Male,25,78.98,76.97
44862,Male,39,76.92,91.97
15546,Male,28,29.52,69.83
34382,Female,66,126.69,17.81
5830,Male,23,31.96,35.49
3771,Female,26,25.45,7.47
28344,Female,63,91.93,38.13
48157,Male,25,134.95,71.51
2016,Female,31,37.57,34.17
5193,Male,18,36.34,30.44
48873,Female,38,82.37,98.9
45607,Male,41,80.77,71.24
38525,Female,41,118.69,65.19
33372,Male,50,121.21,27.67
38098,Male,28,78.35,83.86
45374,Male,49,117.25,74.34
866,Male,21,30.63,13.35
43666,Male,45,95.47,73.61
23397,Male,26,28.28,80.87
41848,Female,36,120.82,66.94
4478,Male,18,33.52,33.62
47661,Male,30,123.42,67.62
45662,Male,30,131.41,66.8
16866,Female,19,29.38,92.97
32886,Female,47,126.85,34.21
37599,Female,43,117.69,88.5
4508,Male,29,26.58,26.75
5345,Male,30,19.81,18.55
21587,Female,21,20.53,79.34
353,Female,22,39.6,16.96
4461,Male,25,17.59,14.56
17158,Male,20,18.81,74.42
44585,Male,43,111.83,81.04
3874,Female,18,38.79,25.85
180,Female,24,32.18,33.93
12639,Male,27,15.37,87.1
24545,Female,23,34.9,64.72
26755,Female,65,97.37,2.38
21178,Male,24,19.39,74.18
7437,Female,28,25.05,4.78
41362,Female,33,101.91,67.44
5959,Male,32,16.14,22.11
14111,Male,23,30.84,65.5
34569,Female,52,86.54,11.88
365,Female,31,39.37,29.15
14649,Female,18,20.61,77.97
15083,Female,22,20.84,89.44
32032,Female,60,87.95,34.18
6039,Male,34,25.14,14.05
8222,Male,20,37.99,26.03
49093,Female,42,77.92,71.85
13896,Female,29,15.8,92.52
32346,Male,55,120.62,15.07
2802,Female,30,39.06,19.03
41483,Male,34,123.95,76.86
35691,Male,57,129.87,8.98
47093,Female,37,79.56,83.37
12857,Female,23,30.13,83.72
48795,Male,27,107.16,60.34
24854,Male,20,38.32,98.38
1246,Male,18,29.17,14.71
22746,Female,26,34.27,77.52
20922,Female,28,32.45,73.96
13747,Female,29,25.01,89.29
30616,Male,68,100.5,5.79
36822,Male,43,83.8,22.22
38700,Male,38,92.52,68.02
3240,Male,33,16.57,25.28
32877,Male,65,95.91,1.69
43323,Female,33,125.35,80.07
16151,Male,28,24.07,79.62
31101,Male,52,113.77,36.42
41835,Male,45,108.17,90.02
14729,Female,19,22.92,80.62
18159,Female,19,29.36,67.41
45794,Female,43,71.61,76.41
6476,Female,28,20.97,32.33
11320,Male,22,16.49,13.48
41342,Female,27,81.69,60.25
22229,Female,23,19.81,79.39
36303,Female,43,127.99,33.36
4395,Male,20,35.45,36.6
22258,Female,23,20.7,92.04
48030,Female,29,110.2,79.7
23196,Male,29,30.31,73.67
20775,Male,28,37.03,76.3
20733,Female,28,21.05,70.7
3568,Male,22,36.15,37.87
40258,Male,49,123.69,93.62
47449,Male,39,125.58,71.95
42466,Female,37,86.58,66.09
25735,Female,54,126.31,28.84
21535,Male,29,35.83,76.81
11318,Male,27,34.68,21.15
38263,Female,29,125.2,79.14
47369,Female,27,101.38,71.1
17358,Male,29,16.37,76.37
37068,Female,58,111.47,34.31
38641,Male,41,113.1,75.32
37607,Female,32,89.91,88.7
23762,Female,26,18.34,75.2
19421,Male,25,23.31,88.77
1790,Male,27,21.46,14.15
13740,Female,19,16.78,80.67
13663,Male,28,39.27,97.71
39964,Female,41,100.02,77.09
32384,Female,49,121.11,3.94
25652,Female,40,84.87,27.89
29257,Male,47,83.81,20.25
40707,Male,49,76.83,84.86
9231,Female,18,32.96,4.89
39099,Female,39,125.05,70.54
11,Female,26,15.4,10.0
10840,Female,32,19.68,1.39
38637,Female,35,128.47,74.06
8856,Female,21,38.06,29.01
17811,Female,28,19.69,79.53
1404,Female,19,24.46,21.17
47137,Male,40,135.37,90.34
43945,Female,29,102.41,87.75
44787,Female,31,109.5,91.69
31959,Male,45,86.83,21.51
10586,Female,20,32.56,26.73
40947,Male,49,130.13,79.88
44271,Female,40,82.14,80.78
2432,Male,25,29.27,30.67
8516,Female,30,29.93,35.29
34113,Female,65,94.02,14.16
22621,Female,25,17.03,88.32
373,Male,19,39.44,8.83
910,Female,23,25.69,18.26
14916,Male,24,31.2,85.02
46275,Female,44,124.2,88.44
44670,Female,41,87.01,88.1
2403,Female,30,36.51,37.89
32162,Female,47,134.77,38.32
28744,Female,41,131.48,37.68
11663,Female,27,39.73,38.81
21687,Male,27,23.31,98.08
39535,Female,27,93.23,83.38
11416,Female,20,28.61,16.06
34013,Male,53,91.01,37.08
1196,Male,18,15.34,13.59
35759,Male,51,74.9,23.17
29903,Female,56,136.05,26.47
15705,Male,29,37.16,87.12
257,Female,21,38.61,6.5
16366,Female,22,27.22,62.62
8206,Male,29,35.94,39.48
1410,Female,26,23.57,5.35
49767,Male,31,93.09,86.32
20062,Female,24,17.62,77.13
4726,Female,26,19.67,25.84
46529,Female,40,126.32,78.53
24723,Female,21,22.72,98.25
25193,Female,39,82.56,18.31
48417,Female,32,111.97,94.3
29509,Female,36,82.79,20.99
10056,Female,22,18.75,31.37
28953,Female,65,79.02,30.23
42062,Male,30,89.61,69.03
4785,Female,32,35.34,2.03
13664,Male,29,27.18,66.36
7523,Female,25,35.96,30.62
9305,Male,34,16.44,5.42
15871,Female,26,24.87,90.84
1726,Male,34,24.43,38.63
43269,Female,38,96.83,95.29
46481,Female,43,84.92,88.62
21824,Female,21,15.61,98.9
21515,Male,18,23.61,63.8
5913,Male,29,33.42,14.62
24844,Male,23,38.42,80.82
46058,Female,34,96.77,71.16
13887,Male,22,25.98,97.86
41730,Male,44,122.48,67.93
38380,Male,35,107.51,80.87
22892,Female,19,28.52,70.62
25965,Female,48,103.63,16.25
46956,Female,49,79.88,89.82
42920,Female,38,116.11,75.96
1380,Female,20,30.87,5.83
7690,Male,22,17.09,21.68
3689,Male,32,30.69,1.0
28288,Female,43,80.32,21.78
22259,Female,19,15.73,98.76
28068,Female,66,99.58,11.76
10436,Male,28,28.14,30.2
34414,Male,37,74.63,15.89
15660,Female,27,38.19,60.31
36559,Male,53,101.1,18.78
16183,Male,28,27.08,90.15
653,Male,26,23.52,7.43
49102,Female,32,108.94,87.32
24257,Male,26,20.67,90.51
3622,Male,22,30.42,25.41
5329,Male,18,38.92,9.73
7220,Female,30,39.65,28.86
47103,Male,47,92.36,84.26
40599,Male,35,86.07,84.44
11163,Male,21,25.43,5.55
13,Female,32,19.33,16.25
6153,Male,26,20.23,38.44
11664,Male,18,28.17,37.83
2811,Female,25,18.67,19.68
26903,Male,39,97.49,31.7
49195,Male,31,110.39,73.32
35458,Male,65,73.25,33.84
11162,Female,24,20.75,30.59
43015,Male,33,130.13,71.25
30629,Female,42,73.18,39.44
41593,Male,43,72.99,94.32
12364,Female,26,38.4,14.71
47703,Male,30,116.44,86.5
1507,Male,19,38.35,6.11
