CustomerID,Gender,Age,Annual_Income_k,Spending_Score,KMeans_Cluster,DBSCAN_Cluster,Income_Category,Spending_Category,Age_Group,Customer_Value
30811,Male,51,102.11,28.01,0,0,High,Low,Middle-aged,65.06
42089,Female,37,94.93,76.07,2,2,High,High,Adult,85.5
28007,Female,50,101.83,31.72,0,0,High,Low,Middle-aged,66.775
46925,Female,36,75.13,98.51,2,2,Medium,High,Adult,86.82
4877,Female,25,37.12,21.68,3,1,Low,Low,Young,29.4
6609,Female,31,37.94,15.01,3,1,Low,Low,Adult,26.474999999999998
5424,Male,31,21.28,36.95,3,1,Low,Medium,Adult,29.115000000000002
45566,Female,41,136.35,81.0,2,2,High,High,Middle-aged,108.675
11860,Female,33,17.92,34.58,3,1,Low,Medium,Adult,26.25
40534,Female,42,94.65,86.9,2,2,High,High,Middle-aged,90.775
23997,Male,19,27.27,62.4,1,3,Low,Medium,Young,44.835
35025,Male,46,71.78,28.73,0,0,Medium,Low,Middle-aged,50.255
34513,Male,52,111.62,37.78,0,0,High,Medium,Middle-aged,74.7
16255,Male,29,29.45,95.71,1,3,Low,High,Adult,62.58
20562,Female,25,23.68,98.76,1,3,Low,High,Young,61.22
21247,Male,29,27.42,85.33,1,3,Low,High,Adult,56.375
31821,Male,51,106.36,29.62,0,0,High,Low,Middle-aged,67.99
16043,Male,24,36.39,78.03,1,3,Low,High,Young,57.21
26399,Male,62,74.79,28.76,0,0,Medium,Low,Senior,51.775000000000006
869,Male,33,19.07,8.29,3,1,Low,Low,Adult,13.68
38184,Male,46,107.52,78.68,2,2,High,High,Middle-aged,93.1
38362,Female,47,72.33,65.39,2,2,Medium,Medium,Middle-aged,68.86
23986,Female,24,17.86,85.9,1,3,Low,High,Young,51.88
26119,Male,44,119.68,3.82,0,0,High,Low,Middle-aged,61.75
8079,Male,22,16.77,17.75,3,1,Low,Low,Young,17.259999999999998
29990,Male,40,107.69,2.23,0,0,High,Low,Adult,54.96
48935,Female,40,120.06,97.07,2,2,High,High,Adult,108.565
3281,Female,19,19.46,34.51,3,1,Low,Medium,Young,26.985
48513,Female,43,88.87,75.24,2,2,High,High,Middle-aged,82.055
28526,Female,58,70.4,24.88,0,0,Medium,Low,Middle-aged,47.64
47982,Female,30,84.32,78.21,2,2,High,High,Adult,81.26499999999999
38782,Female,41,72.32,85.12,2,2,Medium,High,Middle-aged,78.72
7141,Male,23,23.48,2.32,3,1,Low,Low,Young,12.9
13430,Male,21,23.73,65.79,1,3,Low,Medium,Young,44.760000000000005
13698,Female,20,20.22,81.09,1,3,Low,High,Young,50.655
41185,Male,47,78.45,84.57,2,2,Medium,High,Middle-aged,81.50999999999999
36293,Female,39,79.57,23.66,0,0,Medium,Low,Adult,51.614999999999995
25595,Female,61,129.25,34.09,0,0,High,Medium,Senior,81.67
47066,Male,43,114.45,78.58,2,2,High,High,Middle-aged,96.515
48120,Male,45,104.96,82.86,2,2,High,High,Middle-aged,93.91
25839,Female,42,73.66,16.49,0,0,Medium,Low,Middle-aged,45.074999999999996
5080,Female,34,16.75,9.07,3,1,Low,Low,Adult,12.91
35327,Female,67,81.21,6.34,0,0,High,Low,Senior,43.775
45224,Female,44,119.08,93.37,2,2,High,High,Middle-aged,106.225
1774,Male,28,29.49,22.07,3,1,Low,Low,Adult,25.78
43795,Male,44,76.45,66.68,2,2,Medium,High,Middle-aged,71.565
19799,Male,27,29.84,60.88,1,3,Low,Medium,Adult,45.36
40108,Male,37,119.13,94.53,2,2,High,High,Adult,106.83
38303,Male,37,103.08,77.56,2,2,High,High,Adult,90.32
8521,Male,25,20.97,13.1,3,1,Low,Low,Young,17.035
9482,Female,22,24.89,34.96,3,1,Low,Medium,Young,29.925
23491,Female,18,30.96,98.33,1,3,Low,High,Young,64.645
4474,Male,23,37.36,10.02,3,1,Low,Low,Young,23.689999999999998
34130,Female,58,122.7,15.66,0,0,High,Low,Middle-aged,69.18
17473,Female,18,29.19,95.02,1,3,Low,High,Young,62.105
42264,Male,36,80.37,91.66,2,2,High,High,Adult,86.015
43227,Male,25,82.03,74.5,2,2,High,High,Young,78.265
15749,Female,27,35.07,77.32,1,3,Low,High,Adult,56.19499999999999
7275,Female,26,24.72,36.35,3,1,Low,Medium,Adult,30.535
39335,Male,34,118.94,80.86,2,2,High,High,Adult,99.9
2017,Male,24,17.81,3.95,3,1,Low,Low,Young,10.879999999999999
1608,Female,20,20.32,4.78,3,1,Low,Low,Young,12.55
36374,Male,68,86.41,28.24,0,0,High,Low,Senior,57.324999999999996
17943,Female,18,36.07,82.42,1,3,Low,High,Young,59.245000000000005
37373,Female,44,111.53,34.05,0,0,High,Medium,Middle-aged,72.78999999999999
11589,Female,33,31.69,8.22,3,1,Low,Low,Adult,19.955000000000002
15661,Female,29,29.68,81.59,1,3,Low,High,Adult,55.635000000000005
31347,Female,58,108.48,36.63,0,0,High,Medium,Middle-aged,72.555
40125,Male,28,112.03,95.72,2,2,High,High,Adult,103.875
45716,Male,35,83.28,70.61,2,2,High,High,Adult,76.945
43963,Female,29,106.88,63.96,2,2,High,Medium,Adult,85.42
5444,Female,18,20.88,6.92,3,1,Low,Low,Young,13.899999999999999
32900,Male,50,113.77,1.08,0,0,High,Low,Middle-aged,57.425
49873,Female,33,74.89,74.26,2,2,Medium,High,Adult,74.575
4644,Male,21,36.58,15.04,3,1,Low,Low,Young,25.81
38807,Male,40,124.38,81.77,2,2,High,High,Adult,103.07499999999999
498,Male,26,25.76,7.66,3,1,Low,Low,Adult,16.71
28191,Male,57,97.06,4.81,0,0,High,Low,Middle-aged,50.935
10529,Female,30,20.6,9.64,3,1,Low,Low,Adult,15.120000000000001
3665,Female,25,38.4,6.34,3,1,Low,Low,Young,22.369999999999997
30105,Male,38,112.11,27.67,0,0,High,Low,Adult,69.89
7434,Female,32,20.77,4.82,3,1,Low,Low,Adult,12.795
28925,Female,54,136.69,33.92,0,0,High,Medium,Middle-aged,85.305
42159,Male,48,84.57,64.71,2,2,High,Medium,Middle-aged,74.63999999999999
19208,Female,26,39.76,80.68,1,3,Low,High,Adult,60.22
9396,Male,23,37.77,5.47,3,1,Low,Low,Young,21.62
48891,Female,31,80.99,86.41,2,2,High,High,Adult,83.69999999999999
32361,Female,69,73.23,34.25,0,0,Medium,Medium,Senior,53.74
10519,Female,20,40.0,14.48,3,1,Low,Low,Young,27.240000000000002
21424,Male,25,21.63,77.52,1,3,Low,High,Young,49.574999999999996
38740,Female,29,129.46,90.3,2,2,High,High,Adult,109.88
26550,Male,68,120.41,24.4,0,0,High,Low,Senior,72.405
23926,Female,27,16.94,92.56,1,3,Low,High,Adult,54.75
764,Female,33,24.63,34.77,3,1,Low,Medium,Adult,29.700000000000003
2390,Female,26,32.4,14.36,3,1,Low,Low,Adult,23.38
30637,Female,54,95.53,13.14,0,0,High,Low,Middle-aged,54.335
44327,Male,27,102.68,66.38,2,2,High,High,Adult,84.53
31441,Male,52,113.53,38.59,0,0,High,Medium,Middle-aged,76.06
6841,Female,28,23.57,27.05,3,1,Low,Low,Adult,25.310000000000002
34722,Female,49,85.07,10.91,0,0,High,Low,Middle-aged,47.989999999999995
13588,Female,25,32.82,70.49,1,3,Low,High,Young,51.655
34618,Male,36,116.57,12.54,0,0,High,Low,Adult,64.55499999999999
27632,Female,57,96.97,16.27,0,0,High,Low,Middle-aged,56.62
7836,Female,30,34.09,16.62,3,1,Low,Low,Adult,25.355000000000004
4821,Male,26,27.93,2.18,3,1,Low,Low,Adult,15.055
21051,Female,20,23.65,82.83,1,3,Low,High,Young,53.239999999999995
8508,Female,29,16.87,2.94,3,1,Low,Low,Adult,9.905000000000001
20505,Male,19,33.85,63.19,1,3,Low,Medium,Young,48.519999999999996
6413,Male,26,21.53,17.13,3,1,Low,Low,Adult,19.33
9760,Female,33,17.96,18.94,3,1,Low,Low,Adult,18.450000000000003
47014,Female,36,104.7,85.86,2,2,High,High,Adult,95.28
14818,Male,18,17.38,83.3,1,3,Low,High,Young,50.339999999999996
31877,Female,44,111.69,10.77,0,0,High,Low,Middle-aged,61.23
43575,Male,28,80.82,78.87,2,2,High,High,Adult,79.845
16006,Male,18,37.58,76.02,1,3,Low,High,Young,56.8
42298,Female,35,126.54,96.31,2,2,High,High,Adult,111.42500000000001
16,Female,29,38.49,35.9,3,1,Low,Medium,Adult,37.195
21250,Male,23,23.25,89.99,1,3,Low,High,Young,56.62
31747,Female,42,84.55,26.86,0,0,High,Low,Middle-aged,55.705
22797,Female,20,28.1,88.38,1,3,Low,High,Young,58.239999999999995
3953,Male,29,30.39,6.01,3,1,Low,Low,Adult,18.2
33078,Male,39,72.47,25.31,0,0,Medium,Low,Adult,48.89
27957,Female,54,85.32,25.41,0,0,High,Low,Middle-aged,55.364999999999995
40199,Male,43,112.05,82.21,2,2,High,High,Middle-aged,97.13
17534,Male,29,31.13,64.31,1,3,Low,Medium,Adult,47.72
35286,Female,41,91.36,1.68,0,0,High,Low,Middle-aged,46.52
28081,Male,43,76.28,36.37,0,0,Medium,Medium,Middle-aged,56.325
20618,Male,20,29.06,62.87,1,3,Low,Medium,Young,45.964999999999996
2129,Female,33,39.62,3.96,3,1,Low,Low,Adult,21.79
10140,Male,28,19.5,19.13,3,1,Low,Low,Adult,19.314999999999998
31146,Male,47,101.28,21.08,0,0,High,Low,Middle-aged,61.18
723,Male,20,20.01,5.26,3,1,Low,Low,Young,12.635000000000002
45489,Female,35,131.97,74.32,2,2,High,High,Adult,103.145
33880,Female,41,112.34,20.44,0,0,High,Low,Middle-aged,66.39
36356,Female,61,127.67,27.08,0,0,High,Low,Senior,77.375
17334,Female,25,37.55,74.9,1,3,Low,High,Young,56.225
24475,Male,18,18.03,60.57,1,3,Low,Medium,Young,39.3
33406,Female,48,74.33,23.93,0,0,Medium,Low,Middle-aged,49.129999999999995
24825,Female,22,28.9,72.58,1,3,Low,High,Young,50.739999999999995
18791,Male,28,27.6,75.74,1,3,Low,High,Adult,51.67
23131,Female,25,17.66,90.94,1,3,Low,High,Young,54.3
8889,Female,27,22.9,9.08,3,1,Low,Low,Adult,15.989999999999998
46898,Female,29,135.27,61.14,2,2,High,Medium,Adult,98.20500000000001
26366,Female,41,97.04,17.32,0,0,High,Low,Middle-aged,57.18000000000001
2229,Male,28,25.36,27.89,3,1,Low,Low,Adult,26.625
41192,Male,48,117.75,72.78,2,2,High,High,Middle-aged,95.265
21997,Female,21,17.11,92.47,1,3,Low,High,Young,54.79
48484,Female,31,91.75,72.8,2,2,High,High,Adult,82.275
27610,Female,67,99.16,38.96,0,0,High,Medium,Senior,69.06
7879,Male,29,39.51,31.18,3,1,Low,Low,Adult,35.345
32577,Female,69,127.47,38.47,0,0,High,Medium,Senior,82.97
16039,Male,29,34.61,71.82,1,3,Low,High,Adult,53.214999999999996
36979,Female,63,72.52,23.45,0,0,Medium,Low,Senior,47.985
42078,Female,27,121.51,77.07,2,2,High,High,Adult,99.28999999999999
26468,Female,50,91.95,22.15,0,0,High,Low,Middle-aged,57.05
41971,Male,38,122.8,76.88,2,2,High,High,Adult,99.84
7378,Female,25,30.15,28.76,3,1,Low,Low,Young,29.455
2011,Female,19,21.07,36.43,3,1,Low,Medium,Young,28.75
43988,Female,41,108.07,63.15,2,2,High,Medium,Middle-aged,85.61
27691,Female,48,131.8,6.16,0,0,High,Low,Middle-aged,68.98
10191,Female,27,33.37,1.27,3,1,Low,Low,Adult,17.32
35336,Female,47,89.37,26.11,0,0,High,Low,Middle-aged,57.74
38087,Male,45,82.19,69.01,2,2,High,High,Middle-aged,75.6
30824,Male,39,89.14,21.46,0,0,High,Low,Adult,55.3
1903,Male,30,34.76,18.7,3,1,Low,Low,Adult,26.729999999999997
48589,Female,47,104.26,66.87,2,2,High,High,Middle-aged,85.565
24103,Male,24,32.95,93.68,1,3,Low,High,Young,63.315000000000005
36528,Male,38,135.04,29.62,0,0,High,Low,Adult,82.33
16348,Female,21,38.44,88.16,1,3,Low,High,Young,63.3
28768,Male,38,72.18,38.32,0,0,Medium,Medium,Adult,55.25
6048,Male,32,37.17,10.4,3,1,Low,Low,Adult,23.785
18997,Male,22,20.39,75.46,1,3,Low,High,Young,47.925
35726,Female,57,93.57,27.98,0,0,High,Low,Middle-aged,60.775
19311,Male,27,38.79,69.45,1,3,Low,High,Adult,54.120000000000005
42568,Female,47,107.03,61.06,2,2,High,Medium,Middle-aged,84.045
41395,Female,37,114.61,94.48,2,2,High,High,Adult,104.545
6908,Male,27,39.5,39.92,3,1,Low,Medium,Adult,39.71
9752,Female,23,21.92,23.36,3,1,Low,Low,Young,22.64
45019,Male,35,119.19,80.07,2,2,High,High,Adult,99.63
12313,Male,27,21.15,15.99,3,1,Low,Low,Adult,18.57
18131,Female,23,32.0,61.26,1,3,Low,Medium,Young,46.629999999999995
9115,Female,26,39.17,13.03,3,1,Low,Low,Adult,26.1
28458,Female,50,73.64,20.2,0,0,Medium,Low,Middle-aged,46.92
945,Female,18,26.63,35.09,3,1,Low,Medium,Young,30.86
31482,Female,54,110.73,17.14,0,0,High,Low,Middle-aged,63.935
27400,Male,52,122.18,25.35,0,0,High,Low,Middle-aged,73.765
47089,Male,26,129.93,61.66,2,2,High,Medium,Adult,95.795
27580,Female,52,130.18,34.54,0,0,High,Medium,Middle-aged,82.36
6985,Male,25,22.17,32.43,3,1,Low,Low,Young,27.3
42927,Female,31,136.58,82.13,2,2,High,High,Adult,109.355
28215,Male,37,121.36,10.15,0,0,High,Low,Adult,65.755
8063,Male,28,29.66,32.12,3,1,Low,Low,Adult,30.89
43349,Male,49,73.0,94.78,2,2,Medium,High,Middle-aged,83.89
40137,Female,38,118.93,66.14,2,2,High,High,Adult,92.535
26059,Female,51,78.75,20.33,0,0,Medium,Low,Middle-aged,49.54
8560,Male,34,16.96,13.1,3,1,Low,Low,Adult,15.030000000000001
32912,Female,57,124.03,2.35,0,0,High,Low,Middle-aged,63.19
37884,Male,34,119.87,72.21,2,2,High,High,Adult,96.03999999999999
41331,Male,25,136.62,96.36,2,2,High,High,Young,116.49000000000001
13787,Male,22,30.62,63.76,1,3,Low,Medium,Young,47.19
34987,Female,41,107.35,17.66,0,0,High,Low,Middle-aged,62.504999999999995
37082,Female,63,120.15,7.95,0,0,High,Low,Senior,64.05
22659,Female,19,39.79,62.12,1,3,Low,Medium,Young,50.955
37368,Male,60,111.17,27.8,0,0,High,Low,Middle-aged,69.485
27067,Male,53,76.03,28.86,0,0,Medium,Low,Middle-aged,52.445
10205,Male,19,35.08,12.99,3,1,Low,Low,Young,24.035
10808,Male,23,39.38,14.06,3,1,Low,Low,Young,26.720000000000002
47727,Male,38,136.01,98.4,2,2,High,High,Adult,117.205
6766,Male,25,28.7,4.74,3,1,Low,Low,Young,16.72
31814,Male,63,100.21,26.63,0,0,High,Low,Senior,63.419999999999995
35714,Female,36,73.49,24.34,3,0,Medium,Low,Adult,48.915
25670,Male,45,88.4,21.59,0,0,High,Low,Middle-aged,54.995000000000005
3189,Male,21,37.67,19.89,3,1,Low,Low,Young,28.78
39912,Female,44,71.05,81.05,2,2,Medium,High,Middle-aged,76.05
8032,Male,19,23.11,29.23,3,1,Low,Low,Young,26.17
24797,Female,27,25.56,89.56,1,3,Low,High,Adult,57.56
21381,Male,29,20.98,87.75,1,3,Low,High,Adult,54.365
30437,Female,52,120.29,36.82,0,0,High,Medium,Middle-aged,78.555
16569,Male,27,18.99,61.19,1,3,Low,Medium,Adult,40.089999999999996
37997,Male,34,84.25,77.83,2,2,High,High,Adult,81.03999999999999
36395,Male,37,87.06,31.44,0,0,High,Low,Adult,59.25
39808,Female,30,112.48,73.78,2,2,High,High,Adult,93.13
47638,Female,30,112.76,77.13,2,2,High,High,Adult,94.945
26927,Female,43,127.92,24.73,0,0,High,Low,Middle-aged,76.325
13734,Male,28,34.03,77.94,1,3,Low,High,Adult,55.985
13966,Female,27,39.93,76.09,1,3,Low,High,Adult,58.010000000000005
47467,Male,34,123.11,90.31,2,2,High,High,Adult,106.71000000000001
41159,Male,47,103.39,81.37,2,2,High,High,Middle-aged,92.38
9798,Female,21,28.57,39.25,3,1,Low,Medium,Young,33.91
25718,Female,68,133.28,3.81,0,0,High,Low,Senior,68.545
34011,Male,69,74.74,35.98,0,0,Medium,Medium,Senior,55.36
22403,Male,19,37.19,75.6,1,3,Low,High,Young,56.394999999999996
49867,Male,33,73.59,73.1,2,2,Medium,High,Adult,73.345
8464,Female,22,36.07,11.33,3,1,Low,Low,Young,23.7
3926,Male,33,15.24,10.25,3,1,Low,Low,Adult,12.745000000000001
27739,Male,45,135.73,15.9,0,0,High,Low,Middle-aged,75.815
46122,Female,27,118.75,82.22,2,2,High,High,Adult,100.485
8731,Male,34,17.06,22.65,3,1,Low,Low,Adult,19.854999999999997
21947,Female,18,17.89,86.94,1,3,Low,High,Young,52.415
1361,Male,18,20.8,28.52,3,1,Low,Low,Young,24.66
5951,Male,21,20.15,17.52,3,1,Low,Low,Young,18.835
43748,Male,38,123.05,84.88,2,2,High,High,Adult,103.965
8885,Female,23,17.04,12.49,3,1,Low,Low,Young,14.765
4906,Male,33,35.5,24.43,3,1,Low,Low,Adult,29.965
15257,Male,22,31.75,91.02,1,3,Low,High,Young,61.385
48435,Male,27,87.1,92.44,2,2,High,High,Adult,89.77
35110,Female,66,105.5,33.94,0,0,High,Medium,Senior,69.72
19749,Male,29,35.93,78.57,1,3,Low,High,Adult,57.25
39598,Male,44,75.7,83.51,2,2,Medium,High,Middle-aged,79.605
38876,Male,30,134.97,74.0,2,2,High,High,Adult,104.485
47054,Male,45,75.87,81.28,2,2,Medium,High,Middle-aged,78.575
529,Male,21,30.38,31.21,3,1,Low,Low,Young,30.795
43869,Male,39,128.28,77.77,2,2,High,High,Adult,103.025
2370,Female,23,24.87,14.07,3,1,Low,Low,Young,19.47
12570,Female,21,33.45,61.38,1,3,Low,Medium,Young,47.415000000000006
13413,Female,26,29.38,97.3,1,3,Low,High,Adult,63.339999999999996
35400,Male,49,129.7,21.1,0,0,High,Low,Middle-aged,75.39999999999999
11227,Female,26,36.37,7.43,3,1,Low,Low,Adult,21.9
31771,Female,37,128.63,28.0,0,0,High,Low,Adult,78.315
7716,Male,20,33.86,17.93,3,1,Low,Low,Young,25.895
5025,Male,23,22.0,9.88,3,1,Low,Low,Young,15.940000000000001
38819,Female,27,85.11,81.38,2,2,High,High,Adult,83.245
33072,Female,60,122.69,3.8,0,0,High,Low,Middle-aged,63.245
36931,Male,43,93.77,4.0,0,0,High,Low,Middle-aged,48.885
39930,Male,25,132.6,71.91,2,2,High,High,Young,102.255
37305,Female,61,101.37,26.43,0,0,High,Low,Senior,63.900000000000006
4598,Male,31,19.09,14.37,3,1,Low,Low,Adult,16.73
38981,Male,28,133.39,67.32,2,2,High,High,Adult,100.35499999999999
9471,Female,24,35.67,8.95,3,1,Low,Low,Young,22.310000000000002
20594,Female,28,27.02,78.37,1,3,Low,High,Adult,52.695
19172,Male,27,27.15,66.55,1,3,Low,High,Adult,46.849999999999994
41568,Female,44,122.13,70.04,2,2,High,High,Middle-aged,96.08500000000001
21508,Female,22,34.31,73.71,1,3,Low,High,Young,54.01
10653,Female,26,16.04,4.79,3,1,Low,Low,Adult,10.415
44870,Male,44,81.56,84.86,2,2,High,High,Middle-aged,83.21000000000001
40007,Female,26,89.8,67.46,2,2,High,High,Adult,78.63
42574,Male,39,91.08,61.76,2,2,High,Medium,Adult,76.42
16741,Female,28,21.03,66.0,1,3,Low,Medium,Adult,43.515
49640,Female,35,119.7,71.09,2,2,High,High,Adult,95.39500000000001
39573,Female,26,130.56,87.96,2,2,High,High,Adult,109.25999999999999
3910,Female,30,25.56,6.12,3,1,Low,Low,Adult,15.84
49053,Male,37,136.42,84.06,2,2,High,High,Adult,110.24
18705,Female,25,36.72,62.72,1,3,Low,Medium,Young,49.72
19704,Female,27,33.66,73.94,1,3,Low,High,Adult,53.8
15920,Female,25,21.44,80.6,1,3,Low,High,Young,51.019999999999996
2020,Female,19,27.72,29.12,3,1,Low,Low,Young,28.42
45809,Male,34,100.93,70.9,2,2,High,High,Adult,85.915
568,Female,33,20.07,23.06,3,1,Low,Low,Adult,21.564999999999998
45743,Female,47,99.67,83.68,2,2,High,High,Middle-aged,91.67500000000001
48447,Female,30,131.61,62.09,2,2,High,Medium,Adult,96.85000000000001
48070,Female,26,126.22,68.61,2,2,High,High,Adult,97.41499999999999
4487,Female,27,24.12,26.26,3,1,Low,Low,Adult,25.19
14405,Male,23,39.45,86.19,1,3,Low,High,Young,62.82
30280,Female,41,96.6,9.04,0,0,High,Low,Middle-aged,52.81999999999999
40613,Male,27,111.69,73.81,2,2,High,High,Adult,92.75
23872,Male,20,37.27,86.61,1,3,Low,High,Young,61.94
43556,Male,33,79.83,84.34,2,2,Medium,High,Adult,82.08500000000001
44107,Male,30,130.95,77.58,2,2,High,High,Adult,104.26499999999999
35339,Female,48,108.8,21.72,0,0,High,Low,Middle-aged,65.25999999999999
25299,Female,49,99.21,9.11,0,0,High,Low,Middle-aged,54.16
25552,Male,68,120.66,34.42,0,0,High,Medium,Senior,77.53999999999999
11279,Male,18,15.55,21.84,3,1,Low,Low,Young,18.695
13527,Female,21,38.89,71.97,1,3,Low,High,Young,55.43
28134,Female,51,79.87,21.18,0,0,Medium,Low,Middle-aged,50.525000000000006
47059,Female,37,82.2,71.84,2,2,High,High,Adult,77.02000000000001
11803,Female,20,38.05,23.03,3,1,Low,Low,Young,30.54
24147,Female,18,32.37,68.33,1,3,Low,High,Young,50.349999999999994
15910,Male,29,31.03,88.96,1,3,Low,High,Adult,59.995
36052,Male,66,99.05,4.12,0,0,High,Low,Senior,51.585
7258,Male,22,25.25,29.46,3,1,Low,Low,Young,27.355
41754,Male,30,124.52,93.48,2,2,High,High,Adult,109.0
6575,Female,18,26.8,21.15,3,1,Low,Low,Young,23.975
32669,Male,62,99.89,26.75,0,0,High,Low,Senior,63.32
7804,Male,23,28.86,13.42,3,1,Low,Low,Young,21.14
24687,Male,26,19.23,71.26,1,3,Low,High,Adult,45.245000000000005
2527,Male,31,25.8,3.1,3,1,Low,Low,Adult,14.450000000000001
24188,Male,28,27.3,92.27,1,3,Low,High,Adult,59.785
28392,Female,44,77.76,33.3,0,0,Medium,Medium,Middle-aged,55.53
31705,Female,68,94.68,35.81,0,0,High,Medium,Senior,65.245
32270,Male,68,83.42,22.28,0,0,High,Low,Senior,52.85
32927,Female,60,104.39,10.61,0,0,High,Low,Middle-aged,57.5
46396,Male,25,117.72,96.0,2,2,High,High,Young,106.86
34829,Male,51,105.02,8.62,0,0,High,Low,Middle-aged,56.82
33650,Female,43,112.19,29.11,0,0,High,Low,Middle-aged,70.65
14064,Male,29,32.17,76.09,1,3,Low,High,Adult,54.13
27884,Male,62,122.07,10.53,0,0,High,Low,Senior,66.3
33045,Male,65,118.33,7.51,0,0,High,Low,Senior,62.92
667,Male,24,29.37,2.16,3,1,Low,Low,Young,15.765
15740,Female,18,31.09,91.99,1,3,Low,High,Young,61.54
21344,Female,22,39.8,66.91,1,3,Low,High,Young,53.355
23435,Male,22,25.07,90.94,1,3,Low,High,Young,58.004999999999995
24710,Female,23,19.55,66.02,1,3,Low,High,Young,42.785
6763,Female,28,26.36,35.15,3,1,Low,Medium,Adult,30.755
6616,Female,20,26.3,1.35,3,1,Low,Low,Young,13.825000000000001
22442,Female,27,25.09,65.07,1,3,Low,Medium,Adult,45.08
37571,Female,31,119.78,75.2,2,2,High,High,Adult,97.49000000000001
41482,Female,36,94.42,87.49,2,2,High,High,Adult,90.955
6300,Male,25,22.15,20.24,3,1,Low,Low,Young,21.195
4180,Male,29,24.29,8.61,3,1,Low,Low,Adult,16.45
22890,Female,29,31.87,68.27,1,3,Low,High,Adult,50.07
1833,Female,24,27.96,2.46,3,1,Low,Low,Young,15.21
37885,Female,46,134.89,89.29,2,2,High,High,Middle-aged,112.09
40717,Female,26,132.66,98.34,2,2,High,High,Adult,115.5
11520,Female,19,36.83,17.41,3,1,Low,Low,Young,27.119999999999997
2059,Male,24,32.31,23.3,3,1,Low,Low,Young,27.805
44995,Female,32,87.94,79.94,2,2,High,High,Adult,83.94
29675,Female,43,96.82,18.92,0,0,High,Low,Middle-aged,57.87
36534,Female,47,113.78,15.24,0,0,High,Low,Middle-aged,64.51
21304,Female,19,23.88,61.17,1,3,Low,Medium,Young,42.525
44509,Female,49,70.96,88.49,2,2,Medium,High,Middle-aged,79.725
14691,Female,22,16.95,81.11,1,3,Low,High,Young,49.03
29987,Female,53,117.11,32.5,0,0,High,Low,Middle-aged,74.805
12824,Female,18,31.14,70.37,1,3,Low,High,Young,50.755
27622,Male,60,113.26,23.59,0,0,High,Low,Middle-aged,68.425
17867,Male,25,21.02,68.14,1,3,Low,High,Young,44.58
48037,Male,30,105.33,96.55,2,2,High,High,Adult,100.94
14733,Female,20,15.36,89.78,1,3,Low,High,Young,52.57
23017,Female,20,31.18,95.87,1,3,Low,High,Young,63.525000000000006
38258,Male,41,132.48,60.46,2,2,High,Medium,Middle-aged,96.47
40074,Female,38,71.53,81.16,2,2,Medium,High,Adult,76.345
13398,Male,26,15.65,92.28,1,3,Low,High,Adult,53.965
7550,Female,22,37.28,36.69,3,1,Low,Medium,Young,36.985
24946,Female,28,39.59,71.08,1,3,Low,High,Adult,55.335
18933,Male,29,34.98,78.18,1,3,Low,High,Adult,56.58
49297,Male,44,73.11,86.7,2,2,Medium,High,Middle-aged,79.905
643,Male,20,20.66,29.48,3,1,Low,Low,Young,25.07
49383,Male,28,83.88,76.82,2,2,High,High,Adult,80.35
48652,Female,25,96.07,84.28,2,2,High,High,Young,90.175
19854,Female,26,37.32,96.65,1,3,Low,High,Adult,66.985
11044,Female,28,19.89,24.55,3,1,Low,Low,Adult,22.22
38059,Male,43,95.15,82.51,2,2,High,High,Middle-aged,88.83000000000001
20449,Male,22,18.06,93.1,1,3,Low,High,Young,55.58
4782,Female,33,39.03,30.26,3,1,Low,Low,Adult,34.645
18243,Female,24,33.69,97.12,1,3,Low,High,Young,65.405
6580,Male,19,33.43,29.76,3,1,Low,Low,Young,31.595
45091,Female,45,109.96,92.05,2,2,High,High,Middle-aged,101.005
36492,Female,47,71.74,5.65,0,0,Medium,Low,Middle-aged,38.695
34169,Female,68,76.26,14.29,0,0,Medium,Low,Senior,45.275000000000006
19740,Female,19,27.83,67.31,1,3,Low,High,Young,47.57
33290,Female,56,98.77,27.07,0,0,High,Low,Middle-aged,62.92
24244,Female,20,24.79,93.86,1,3,Low,High,Young,59.325
4031,Female,30,16.95,17.67,3,1,Low,Low,Adult,17.310000000000002
13028,Male,21,33.25,76.57,1,3,Low,High,Young,54.91
49841,Female,35,83.84,65.83,2,2,High,Medium,Adult,74.83500000000001
49592,Female,42,127.28,89.77,2,2,High,High,Middle-aged,108.525
13057,Male,23,19.68,95.87,1,3,Low,High,Young,57.775000000000006
10061,Female,29,28.52,21.69,3,1,Low,Low,Adult,25.105
36777,Male,51,88.11,29.13,0,0,High,Low,Middle-aged,58.62
39691,Male,38,120.32,83.16,2,2,High,High,Adult,101.74
12813,Female,18,34.69,78.03,1,3,Low,High,Young,56.36
39441,Female,41,109.2,90.64,2,2,High,High,Middle-aged,99.92
14456,Female,27,18.85,90.59,1,3,Low,High,Adult,54.72
45584,Male,43,81.18,92.64,2,2,High,High,Middle-aged,86.91
48720,Male,48,128.67,88.35,2,2,High,High,Middle-aged,108.50999999999999
33910,Female,43,81.88,34.29,0,0,High,Medium,Middle-aged,58.084999999999994
17257,Male,27,20.61,69.13,1,3,Low,High,Adult,44.87
9631,Male,31,23.74,30.21,3,1,Low,Low,Adult,26.975
6337,Male,26,20.55,8.61,3,1,Low,Low,Adult,14.58
45264,Male,35,71.05,65.16,2,2,Medium,Medium,Adult,68.10499999999999
